Date,State,Confirmed,Recovered,Deceased
31-03-2021,Lakshadweep,723,675,1
31-03-2021,Maharashtra,2812980,2400727,54649
31-03-2021,Meghalaya,14065,13866,150
31-03-2021,Manipur,29400,28956,374
31-03-2021,Madhya Pradesh,295511,274429,3986
31-03-2021,Mizoram,4473,4434,11
31-03-2021,Nagaland,12340,11980,91
31-03-2021,Odisha,340917,337091,1974
31-03-2021,Punjab,239734,209034,6868
31-03-2021,Puducherry,41468,39712,682
31-03-2021,Rajasthan,333149,321668,2818
31-03-2021,Sikkim,6235,5956,135
31-03-2021,Telangana,307889,301227,1697
31-03-2021,Tamil Nadu,886673,858075,12719
31-03-2021,Tripura,33490,33029,389
31-03-2021,India,12220717,11472500,162960
31-03-2021,Uttar Pradesh,617194,598535,8811
31-03-2021,Uttarakhand,100411,95330,1717
31-03-2021,West Bengal,586915,570811,10329
01-04-2021,Andaman and Nicobar Islands,5084,4980,62
01-04-2021,Andhra Pradesh,903260,887898,7220
01-04-2021,Arunachal Pradesh,16845,16785,56
01-04-2021,Assam,218470,215479,1107
01-04-2021,Bihar,266015,262529,1578
01-04-2021,Chandigarh,27256,23925,380
01-04-2021,Chhattisgarh,353804,320613,4204
01-04-2021,Delhi,665220,643686,11036
01-04-2021,Dadra and Nagar Haveli and Daman and Diu,3645,3439,2
01-04-2021,Goa,58304,55757,831
01-04-2021,Gujarat,310108,292584,4528
01-04-2021,Himachal Pradesh,64014,59738,1039
01-04-2021,Haryana,292409,278883,3164
01-04-2021,Jharkhand,124892,120426,1114
01-04-2021,Jammu and Kashmir,131421,126549,1998
01-04-2021,Karnataka,1001238,957769,12585
01-04-2021,Kerala,1127383,1096239,4633
01-04-2021,Ladakh,10175,9778,130
01-04-2021,Lakshadweep,726,683,1
01-04-2021,Maharashtra,2856163,2433368,54898
01-04-2021,Meghalaya,14067,13867,150
01-04-2021,Manipur,29401,28963,374
01-04-2021,Madhya Pradesh,298057,276002,3998
01-04-2021,Mizoram,4476,4436,11
01-04-2021,Nagaland,12345,11980,91
01-04-2021,Odisha,341311,337212,1974
01-04-2021,Punjab,242895,211325,6926
01-04-2021,Puducherry,41728,39755,683
01-04-2021,Rajasthan,334499,322114,2822
01-04-2021,Sikkim,6241,5962,135
01-04-2021,Telangana,308776,301564,1701
01-04-2021,Tamil Nadu,889490,859709,12738
01-04-2021,Tripura,33514,33042,389
01-04-2021,India,12302115,11522884,163428
01-04-2021,Uttar Pradesh,619783,599045,8820
01-04-2021,Uttarakhand,100911,95455,1719
01-04-2021,West Bengal,588189,571345,10331
02-04-2021,Andaman and Nicobar Islands,5084,4981,62
02-04-2021,Andhra Pradesh,904548,888508,7225
02-04-2021,Arunachal Pradesh,16846,16785,56
02-04-2021,Assam,218533,215517,1107
02-04-2021,Bihar,266677,262733,1580
02-04-2021,Chandigarh,27543,24064,381
02-04-2021,Chhattisgarh,357978,321873,4247
02-04-2021,Delhi,668814,645770,11050
02-04-2021,Dadra and Nagar Haveli and Daman and Diu,3665,3445,2
02-04-2021,Goa,58584,55838,832
02-04-2021,Gujarat,312748,294650,4539
02-04-2021,Himachal Pradesh,64420,60023,1043
02-04-2021,Haryana,294270,280074,3174
02-04-2021,Jharkhand,125586,120563,1115
02-04-2021,Jammu and Kashmir,131938,126720,2003
02-04-2021,Karnataka,1006229,959400,12591
02-04-2021,Kerala,1129891,1098526,4647
02-04-2021,Ladakh,10189,9781,130
02-04-2021,Lakshadweep,733,685,1
02-04-2021,Maharashtra,2904076,2457494,55379
02-04-2021,Meghalaya,14082,13868,150
02-04-2021,Manipur,29406,28975,374
02-04-2021,Madhya Pradesh,300834,277484,4014
02-04-2021,Mizoram,4484,4436,11
02-04-2021,Nagaland,12361,11980,91
02-04-2021,Odisha,341772,337430,1974
02-04-2021,Punjab,245768,213327,6983
02-04-2021,Puducherry,41941,39837,684
02-04-2021,Rajasthan,335921,322613,2824
02-04-2021,Sikkim,6245,5965,135
02-04-2021,Telangana,309741,301876,1706
02-04-2021,Tamil Nadu,892780,861424,12750
02-04-2021,Tripura,33518,33047,389
02-04-2021,India,12391138,11567063,164141
02-04-2021,Uttar Pradesh,622736,599827,8836
02-04-2021,Uttarakhand,101275,95649,1721
02-04-2021,West Bengal,589922,571895,10335
03-04-2021,Andaman and Nicobar Islands,5098,4987,62
03-04-2021,Andhra Pradesh,905946,889295,7234
03-04-2021,Arunachal Pradesh,16849,16785,56
03-04-2021,Assam,218601,215549,1107
03-04-2021,Bihar,267513,262988,1582
03-04-2021,Chandigarh,27853,24309,382
03-04-2021,Chhattisgarh,363796,323201,4283
03-04-2021,Delhi,672381,648674,11060
03-04-2021,Dadra and Nagar Haveli and Daman and Diu,3681,3465,2
03-04-2021,Goa,58803,55989,834
03-04-2021,Gujarat,315563,296713,4552
03-04-2021,Himachal Pradesh,64838,60331,1047
03-04-2021,Haryana,296229,281258,3184
03-04-2021,Jharkhand,126459,120724,1122
03-04-2021,Jammu and Kashmir,132439,126860,2005
03-04-2021,Karnataka,1010602,961359,12610
03-04-2021,Kerala,1132432,1100186,4659
03-04-2021,Ladakh,10226,9790,130
03-04-2021,Lakshadweep,740,696,1
03-04-2021,Maharashtra,2953523,2495315,55656
03-04-2021,Meghalaya,14106,13868,150
03-04-2021,Manipur,29415,28981,374
03-04-2021,Madhya Pradesh,303673,279275,4029
03-04-2021,Mizoram,4487,4436,11
03-04-2021,Nagaland,12362,11980,91
03-04-2021,Odisha,342224,337635,1974
03-04-2021,Punjab,248454,216108,7032
03-04-2021,Puducherry,42132,39974,684
03-04-2021,Rajasthan,337596,323031,2827
03-04-2021,Sikkim,6251,5967,135
03-04-2021,Telangana,310819,302207,1712
03-04-2021,Tamil Nadu,896226,863258,12764
03-04-2021,Tripura,33520,33052,389
03-04-2021,India,12484132,11627122,164655
03-04-2021,Uttar Pradesh,625923,600577,8850
03-04-2021,Uttarakhand,101714,95825,1725
03-04-2021,West Bengal,591658,572474,10340
04-04-2021,Andaman and Nicobar Islands,5109,4990,62
04-04-2021,Andhra Pradesh,907676,890137,7239
04-04-2021,Arunachal Pradesh,16849,16785,56
04-04-2021,Assam,218670,215597,1109
04-04-2021,Bihar,268377,263233,1583
04-04-2021,Chandigarh,28194,24661,383
04-04-2021,Chhattisgarh,369046,326277,4319
04-04-2021,Delhi,676414,651351,11081
04-04-2021,Dadra and Nagar Haveli and Daman and Diu,3706,3484,2
04-04-2021,Goa,59068,56156,835
04-04-2021,Gujarat,318438,298737,4566
04-04-2021,Himachal Pradesh,65242,60587,1057
04-04-2021,Haryana,298133,282368,3191
04-04-2021,Jharkhand,127246,120872,1130
04-04-2021,Jammu and Kashmir,133012,127049,2008
04-04-2021,Karnataka,1015155,963419,12625
04-04-2021,Kerala,1135234,1102359,4669
04-04-2021,Ladakh,10255,9802,130
04-04-2021,Lakshadweep,741,699,1
04-04-2021,Maharashtra,3010597,2522823,55878
04-04-2021,Meghalaya,14122,13870,150
04-04-2021,Manipur,29423,28988,374
04-04-2021,Madhya Pradesh,306851,281476,4040
04-04-2021,Mizoram,4490,4439,11
04-04-2021,Nagaland,12363,11980,91
04-04-2021,Odisha,342695,337935,1975
04-04-2021,Punjab,251460,219063,7083
04-04-2021,Puducherry,42359,40083,684
04-04-2021,Rajasthan,339325,323618,2829
04-04-2021,Sikkim,6257,5970,135
04-04-2021,Telangana,312140,302500,1717
04-04-2021,Tamil Nadu,899807,865071,12778
04-04-2021,Tripura,33534,33052,389
04-04-2021,India,12587926,11679962,165132
04-04-2021,Uttar Pradesh,630059,601440,8881
04-04-2021,Uttarakhand,102264,95973,1727
04-04-2021,West Bengal,593615,573118,10344
05-04-2021,Andaman and Nicobar Islands,5116,5001,62
05-04-2021,Andhra Pradesh,909002,891048,7244
05-04-2021,Arunachal Pradesh,16851,16785,56
05-04-2021,Assam,218740,215657,1109
05-04-2021,Bihar,269312,263582,1586
05-04-2021,Chandigarh,28479,25033,384
05-04-2021,Chhattisgarh,376348,327689,4363
05-04-2021,Delhi,679962,654287,11096
05-04-2021,Dadra and Nagar Haveli and Daman and Diu,3733,3502,2
05-04-2021,Goa,59315,56298,837
05-04-2021,Gujarat,321598,300765,4581
05-04-2021,Himachal Pradesh,65809,60855,1063
05-04-2021,Haryana,300173,283869,3199
05-04-2021,Jharkhand,128332,121310,1140
05-04-2021,Jammu and Kashmir,133454,127290,2010
05-04-2021,Karnataka,1020434,965275,12657
05-04-2021,Kerala,1137591,1104225,4681
05-04-2021,Ladakh,10303,9810,130
05-04-2021,Lakshadweep,744,707,1
05-04-2021,Maharashtra,3057885,2549075,56033
05-04-2021,Meghalaya,14126,13877,150
05-04-2021,Manipur,29428,28997,374
05-04-2021,Madhya Pradesh,310249,283540,4055
05-04-2021,Mizoram,4491,4444,11
05-04-2021,Nagaland,12365,11980,91
05-04-2021,Odisha,343268,338150,1975
05-04-2021,Punjab,254152,221578,7155
05-04-2021,Puducherry,42539,40178,684
05-04-2021,Rajasthan,341754,324145,2841
05-04-2021,Sikkim,6263,5970,136
05-04-2021,Telangana,313237,302768,1723
05-04-2021,Tamil Nadu,903479,866913,12789
05-04-2021,Tripura,33537,33062,389
05-04-2021,India,12684489,11730062,165578
05-04-2021,Uttar Pradesh,634033,602319,8894
05-04-2021,Uttarakhand,102811,96296,1729
05-04-2021,West Bengal,595576,573782,10348
06-04-2021,Andaman and Nicobar Islands,5123,5010,62
06-04-2021,Andhra Pradesh,910943,891883,7251
06-04-2021,Arunachal Pradesh,16853,16786,56
06-04-2021,Assam,218832,215691,1111
06-04-2021,Bihar,270392,263849,1588
06-04-2021,Chandigarh,28798,25375,386
06-04-2021,Chhattisgarh,386269,329408,4416
06-04-2021,Delhi,685062,656617,11113
06-04-2021,Dadra and Nagar Haveli and Daman and Diu,3749,3530,2
06-04-2021,Goa,59702,56393,838
06-04-2021,Gujarat,324878,302932,4598
06-04-2021,Himachal Pradesh,66237,61311,1068
06-04-2021,Haryana,302272,284984,3208
06-04-2021,Jharkhand,129596,121608,1144
06-04-2021,Jammu and Kashmir,134015,127520,2012
06-04-2021,Karnataka,1026584,968762,12696
06-04-2021,Kerala,1141093,1106123,4695
06-04-2021,Ladakh,10353,9824,130
06-04-2021,Lakshadweep,751,707,1
06-04-2021,Maharashtra,3113354,2583331,56330
06-04-2021,Meghalaya,14135,13881,150
06-04-2021,Manipur,29435,28998,374
06-04-2021,Madhya Pradesh,313971,285743,4073
06-04-2021,Mizoram,4500,4445,11
06-04-2021,Nagaland,12365,11982,91
06-04-2021,Odisha,343856,338416,1975
06-04-2021,Punjab,257057,223928,7216
06-04-2021,Puducherry,42776,40317,686
06-04-2021,Rajasthan,343990,324996,2854
06-04-2021,Sikkim,6286,5977,136
06-04-2021,Telangana,314735,303013,1729
06-04-2021,Tamil Nadu,907124,868722,12804
06-04-2021,Tripura,33551,33068,389
06-04-2021,India,12799801,11789776,166208
06-04-2021,Uttar Pradesh,639928,603495,8924
06-04-2021,Uttarakhand,103602,96647,1736
06-04-2021,West Bengal,597634,574504,10355
07-04-2021,Andaman and Nicobar Islands,5131,5020,62
07-04-2021,Andhra Pradesh,913274,892736,7262
07-04-2021,Arunachal Pradesh,16861,16788,56
07-04-2021,Assam,219027,215722,1111
07-04-2021,Bihar,271919,264402,1591
07-04-2021,Chandigarh,29197,25688,388
07-04-2021,Chhattisgarh,396579,333227,4469
07-04-2021,Delhi,690568,659980,11133
07-04-2021,Dadra and Nagar Haveli and Daman and Diu,3773,3554,2
07-04-2021,Goa,60229,56531,840
07-04-2021,Gujarat,328453,305149,4620
07-04-2021,Himachal Pradesh,66890,61537,1077
07-04-2021,Haryana,304638,286182,3219
07-04-2021,Jharkhand,130908,121885,1151
07-04-2021,Jammu and Kashmir,134827,127774,2018
07-04-2021,Karnataka,1033560,971556,12731
07-04-2021,Kerala,1144595,1108078,4711
07-04-2021,Ladakh,10412,9836,130
07-04-2021,Lakshadweep,770,711,1
07-04-2021,Maharashtra,3173261,2613627,56652
07-04-2021,Meghalaya,14140,13882,150
07-04-2021,Manipur,29447,28998,374
07-04-2021,Madhya Pradesh,318014,287869,4086
07-04-2021,Mizoram,4508,4451,11
07-04-2021,Nagaland,12376,11984,91
07-04-2021,Odisha,344647,338662,1976
07-04-2021,Punjab,260020,226887,7278
07-04-2021,Puducherry,42949,40442,687
07-04-2021,Rajasthan,346791,325779,2866
07-04-2021,Sikkim,6317,5978,136
07-04-2021,Telangana,316649,303298,1734
07-04-2021,Tamil Nadu,911110,870546,12821
07-04-2021,Tripura,33572,33069,390
07-04-2021,India,12926077,11848913,166892
07-04-2021,Uttar Pradesh,645930,604979,8964
07-04-2021,Uttarakhand,104711,96735,1741
07-04-2021,West Bengal,600024,575371,10363
08-04-2021,Andaman and Nicobar Islands,5149,5027,62
08-04-2021,Andhra Pradesh,915832,893651,7268
08-04-2021,Arunachal Pradesh,16873,16788,56
08-04-2021,Assam,219272,215790,1112
08-04-2021,Bihar,273830,264730,1595
08-04-2021,Chandigarh,29521,26017,389
08-04-2021,Chhattisgarh,407231,334543,4563
08-04-2021,Delhi,698005,663667,11157
08-04-2021,Dadra and Nagar Haveli and Daman and Diu,3803,3566,2
08-04-2021,Goa,60811,56638,842
08-04-2021,Gujarat,332474,307346,4655
08-04-2021,Himachal Pradesh,67511,61797,1083
08-04-2021,Haryana,307510,287151,3230
08-04-2021,Jharkhand,132790,122383,1158
08-04-2021,Jammu and Kashmir,135662,128020,2019
08-04-2021,Karnataka,1040130,973949,12767
08-04-2021,Kerala,1148948,1110283,4729
08-04-2021,Ladakh,10503,9868,130
08-04-2021,Lakshadweep,778,714,1
08-04-2021,Maharashtra,3229547,2649757,57028
08-04-2021,Meghalaya,14165,13883,151
08-04-2021,Manipur,29463,29001,375
08-04-2021,Madhya Pradesh,322338,290165,4113
08-04-2021,Mizoram,4522,4454,11
08-04-2021,Nagaland,12381,11984,91
08-04-2021,Odisha,345526,338890,1976
08-04-2021,Punjab,263090,229367,7334
08-04-2021,Puducherry,43242,40555,687
08-04-2021,Rajasthan,350317,326299,2886
08-04-2021,Sikkim,6323,5980,136
08-04-2021,Telangana,318704,303601,1741
08-04-2021,Tamil Nadu,915386,872415,12840
08-04-2021,Tripura,33609,33072,390
08-04-2021,India,13057955,11910742,167694
08-04-2021,Uttar Pradesh,654404,606063,9003
08-04-2021,Uttarakhand,105498,97000,1744
08-04-2021,West Bengal,602807,576328,10370
09-04-2021,Andaman and Nicobar Islands,5161,5028,62
09-04-2021,Andhra Pradesh,918597,894896,7279
09-04-2021,Arunachal Pradesh,16875,16789,56
09-04-2021,Assam,219553,215828,1115
09-04-2021,Bihar,276004,265048,1598
09-04-2021,Chandigarh,29943,26337,393
09-04-2021,Chhattisgarh,418678,337156,4654
09-04-2021,Delhi,706526,668699,11196
09-04-2021,Dadra and Nagar Haveli and Daman and Diu,3887,3624,2
09-04-2021,Goa,61239,56797,845
09-04-2021,Gujarat,337015,309626,4697
09-04-2021,Himachal Pradesh,68173,62298,1090
09-04-2021,Haryana,310504,289121,3241
09-04-2021,Jharkhand,134715,122936,1175
09-04-2021,Jammu and Kashmir,136470,128332,2023
09-04-2021,Karnataka,1048085,977169,12813
09-04-2021,Kerala,1154011,1112758,4751
09-04-2021,Ladakh,10619,9932,130
09-04-2021,Lakshadweep,784,723,1
09-04-2021,Maharashtra,3288540,2695148,57329
09-04-2021,Meghalaya,14207,13889,151
09-04-2021,Manipur,29475,29009,375
09-04-2021,Madhya Pradesh,327220,292598,4136
09-04-2021,Mizoram,4558,4457,11
09-04-2021,Nagaland,12388,11988,91
09-04-2021,Odisha,346808,339200,1977
09-04-2021,Punjab,266494,231885,7390
09-04-2021,Puducherry,43465,40694,687
09-04-2021,Rajasthan,354287,327304,2898
09-04-2021,Sikkim,6329,5980,136
09-04-2021,Telangana,321182,303964,1746
09-04-2021,Tamil Nadu,920827,874305,12863
09-04-2021,Tripura,33641,33080,390
09-04-2021,India,13202952,11988045,168467
09-04-2021,Uttar Pradesh,663991,606646,9039
09-04-2021,Uttarakhand,106246,97327,1749
09-04-2021,West Bengal,606455,577474,10378
10-04-2021,Andaman and Nicobar Islands,5175,5038,62
10-04-2021,Andhra Pradesh,921906,895949,7291
10-04-2021,Arunachal Pradesh,16878,16790,56
10-04-2021,Assam,219958,215907,1117
10-04-2021,Bihar,279473,265870,1604
10-04-2021,Chandigarh,30341,26680,396
10-04-2021,Chhattisgarh,432776,342139,4777
10-04-2021,Delhi,714423,674415,11235
10-04-2021,Dadra and Nagar Haveli and Daman and Diu,3990,3639,2
10-04-2021,Goa,61779,56964,846
10-04-2021,Gujarat,342026,312151,4746
10-04-2021,Himachal Pradesh,69116,62671,1102
10-04-2021,Haryana,313441,290736,3252
10-04-2021,Jharkhand,137088,123603,1192
10-04-2021,Jammu and Kashmir,137475,128691,2029
10-04-2021,Karnataka,1055040,980519,12849
10-04-2021,Kerala,1160205,1115342,4768
10-04-2021,Ladakh,10765,10023,131
10-04-2021,Lakshadweep,794,728,1
10-04-2021,Maharashtra,3343951,2748153,57638
10-04-2021,Meghalaya,14246,13893,151
10-04-2021,Manipur,29486,29010,375
10-04-2021,Madhya Pradesh,332206,295339,4160
10-04-2021,Mizoram,4583,4457,11
10-04-2021,Nagaland,12400,11990,91
10-04-2021,Odisha,348182,339603,1979
10-04-2021,Punjab,269733,234270,7448
10-04-2021,Puducherry,43737,40830,689
10-04-2021,Rajasthan,358688,327866,2916
10-04-2021,Sikkim,6351,5982,136
10-04-2021,Telangana,324091,304548,1752
10-04-2021,Tamil Nadu,926816,876257,12886
10-04-2021,Tripura,33682,33081,390
10-04-2021,India,13355517,12078373,169305
10-04-2021,Uttar Pradesh,676739,608853,9085
10-04-2021,Uttarakhand,107479,97644,1752
10-04-2021,West Bengal,610498,578742,10390
11-04-2021,Andaman and Nicobar Islands,5190,5040,62
11-04-2021,Andhra Pradesh,925401,897147,7300
11-04-2021,Arunachal Pradesh,16882,16790,56
11-04-2021,Assam,220310,215943,1118
11-04-2021,Bihar,283229,266923,1610
11-04-2021,Chandigarh,30743,27037,399
11-04-2021,Chhattisgarh,443297,348121,4899
11-04-2021,Delhi,725197,679573,11283
11-04-2021,Dadra and Nagar Haveli and Daman and Diu,4067,3659,2
11-04-2021,Goa,62304,57134,848
11-04-2021,Gujarat,347495,315127,4800
11-04-2021,Himachal Pradesh,69686,63177,1102
11-04-2021,Haryana,316881,292632,3268
11-04-2021,Jharkhand,139384,124238,1213
11-04-2021,Jammu and Kashmir,138390,129021,2034
11-04-2021,Karnataka,1065290,983157,12889
11-04-2021,Kerala,1167191,1117700,4784
11-04-2021,Ladakh,10780,10037,131
11-04-2021,Lakshadweep,799,731,1
11-04-2021,Maharashtra,3407245,2782161,57987
11-04-2021,Meghalaya,14274,13933,151
11-04-2021,Manipur,29496,29013,376
11-04-2021,Madhya Pradesh,338145,298645,4184
11-04-2021,Mizoram,4612,4458,11
11-04-2021,Nagaland,12405,11992,93
11-04-2021,Odisha,349561,340062,1979
11-04-2021,Punjab,272772,237391,7507
11-04-2021,Puducherry,44043,41036,691
11-04-2021,Rajasthan,363793,328881,2926
11-04-2021,Sikkim,6405,5983,136
11-04-2021,Telangana,327278,305335,1759
11-04-2021,Tamil Nadu,933434,878571,12908
11-04-2021,Tripura,33730,33081,390
11-04-2021,India,13525432,12153753,170209
11-04-2021,Uttar Pradesh,692015,611622,9152
11-04-2021,Uttarakhand,108812,97887,1760
11-04-2021,West Bengal,614896,580515,10400
12-04-2021,Andaman and Nicobar Islands,5201,5050,62
12-04-2021,Andhra Pradesh,928664,898238,7311
12-04-2021,Arunachal Pradesh,16888,16791,56
12-04-2021,Assam,220893,216041,1118
12-04-2021,Bihar,286228,267559,1616
12-04-2021,Chandigarh,31167,27412,400
12-04-2021,Chhattisgarh,456873,352986,5031
12-04-2021,Delhi,736688,687238,11355
12-04-2021,Dadra and Nagar Haveli and Daman and Diu,4194,3678,2
12-04-2021,Goa,62780,57365,850
12-04-2021,Gujarat,353516,317981,4855
12-04-2021,Himachal Pradesh,70775,63558,1111
12-04-2021,Haryana,320699,294930,3282
12-04-2021,Jharkhand,141750,125175,1232
12-04-2021,Jammu and Kashmir,139381,129439,2034
12-04-2021,Karnataka,1074869,985924,12941
12-04-2021,Kerala,1172883,1120174,4795
12-04-2021,Ladakh,10905,10053,131
12-04-2021,Lakshadweep,813,732,1
12-04-2021,Maharashtra,3458996,2834473,58245
12-04-2021,Meghalaya,14300,13956,151
12-04-2021,Manipur,29514,29035,376
12-04-2021,Madhya Pradesh,344634,301762,4221
12-04-2021,Mizoram,4619,4468,12
12-04-2021,Nagaland,12416,11992,93
12-04-2021,Odisha,351302,340600,1981
12-04-2021,Punjab,276223,240798,7559
12-04-2021,Puducherry,44555,41268,693
12-04-2021,Rajasthan,369564,330172,2951
12-04-2021,Sikkim,6410,5985,136
12-04-2021,Telangana,329529,305900,1765
12-04-2021,Tamil Nadu,940145,880910,12927
12-04-2021,Tripura,33740,33083,391
12-04-2021,India,13686286,12250499,171089
12-04-2021,Uttar Pradesh,705619,614819,9224
12-04-2021,Uttarakhand,110146,98492,1767
12-04-2021,West Bengal,619407,582462,10414
13-04-2021,Andaman and Nicobar Islands,5209,5054,62
13-04-2021,Andhra Pradesh,932892,899721,7321
13-04-2021,Arunachal Pradesh,16902,16791,56
13-04-2021,Assam,221483,216093,1119
13-04-2021,Bihar,290385,268606,1630
13-04-2021,Chandigarh,31564,27793,401
13-04-2021,Chhattisgarh,471994,357668,5187
13-04-2021,Delhi,750156,695210,11436
13-04-2021,Dadra and Nagar Haveli and Daman and Diu,4301,3699,2
13-04-2021,Goa,63342,57601,853
13-04-2021,Gujarat,360206,320729,4922
13-04-2021,Himachal Pradesh,71394,63966,1122
13-04-2021,Haryana,324544,297039,3298
13-04-2021,Jharkhand,144594,126178,1261
13-04-2021,Jammu and Kashmir,140650,129932,2037
13-04-2021,Karnataka,1083647,992003,13008
13-04-2021,Kerala,1180398,1123133,4815
13-04-2021,Ladakh,11070,10088,131
13-04-2021,Lakshadweep,834,741,1
13-04-2021,Maharashtra,3519208,2866097,58526
13-04-2021,Meghalaya,14387,13966,151
13-04-2021,Manipur,29540,29046,376
13-04-2021,Madhya Pradesh,353632,305832,4261
13-04-2021,Mizoram,4655,4469,12
13-04-2021,Nagaland,12427,11995,93
13-04-2021,Odisha,353086,341123,1983
13-04-2021,Punjab,279203,243410,7609
13-04-2021,Puducherry,44973,41477,696
13-04-2021,Rajasthan,375092,331423,2979
13-04-2021,Sikkim,6435,5990,136
13-04-2021,Telangana,332581,306678,1772
13-04-2021,Tamil Nadu,947129,884199,12945
13-04-2021,Tripura,33802,33090,391
13-04-2021,India,13871592,12332770,172115
13-04-2021,Uttar Pradesh,723582,618293,9309
13-04-2021,Uttarakhand,112071,98897,1780
13-04-2021,West Bengal,624224,584740,10434
14-04-2021,Andaman and Nicobar Islands,5247,5078,63
14-04-2021,Andhra Pradesh,937049,901327,7339
14-04-2021,Arunachal Pradesh,16912,16792,56
14-04-2021,Assam,221868,216199,1122
14-04-2021,Bihar,295171,269795,1651
14-04-2021,Chandigarh,31985,28210,404
14-04-2021,Chhattisgarh,486244,362301,5307
14-04-2021,Delhi,767438,705162,11540
14-04-2021,Dadra and Nagar Haveli and Daman and Diu,4405,3728,2
14-04-2021,Goa,63815,57846,857
14-04-2021,Gujarat,367616,323371,4995
14-04-2021,Himachal Pradesh,72319,64218,1135
14-04-2021,Haryana,329942,299205,3316
14-04-2021,Jharkhand,147792,127976,1292
14-04-2021,Jammu and Kashmir,141736,130304,2042
14-04-2021,Karnataka,1094912,996367,13046
14-04-2021,Kerala,1189176,1125775,4837
14-04-2021,Ladakh,11278,10095,132
